Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson, 2, 10%, FAST-pw, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 2, 10%, Fastazi-S, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 2, 10%, Fastazi-P, 0.10000000000000005, 11.0, 0.0, 0.0, NA, NA, 30, 0, 0
Gson, 2, 10%, Random, 0.10000000000000005, 11.0, 0.02727272727272727, 0.12272727272727273, NA, NA, 26, 0, 4
Gson, 2, 20%, Ekstazi+random, 0.2000000000000001, 22.0, 0.04772727272727272, 0.08954545454545455, NA, NA, 27, 0, 3
Gson, 2, 20%, FAST-pw, 0.2000000000000001, 22.0, 0.4772727272727271, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 20%, Fastazi-S, 0.2000000000000001, 22.0, 0.4772727272727271, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 20%, Fastazi-P, 0.2000000000000001, 22.0, 0.4772727272727271, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 20%, Random, 0.2000000000000001, 22.0, 0.0803030303030303, 0.12272727272727273, NA, NA, 26, 0, 4
Gson, 2, 25%, Ekstazi+random, 0.24545454545454534, 27.0, 0.061728395061728385, 0.11575757575757575, NA, NA, 26, 0, 4
Gson, 2, 25%, FAST-pw, 0.24545454545454534, 27.0, 0.5740740740740742, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 25%, Fastazi-S, 0.24545454545454534, 27.0, 0.5740740740740742, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 25%, Fastazi-P, 0.24545454545454534, 27.0, 0.5740740740740742, 0.8954545454545448, 12.0, 0.10909090909090904, 0, 1, 30
Gson, 2, 25%, Random, 0.24545454545454534, 27.0, 0.1, 0.17545454545454542, NA, NA, 24, 0, 6
Gson, 2, 30%, Ekstazi+random, 0.3, 33.0, 0.0994949494949495, 0.23984848484848487, NA, NA, 21, 0, 9
