Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 12, 40%, Fastazi-P, 0.36, 9.0, 0.3888888888888891, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 40%, Random, 0.36, 9.0, 0.11296296296296296, 0.23266666666666672, NA, NA, 21, 0, 9
Cli, 12, 50%, Ekstazi+random, 0.4399999999999999, 11.0, 0.20606060606060606, 0.3520000000000001, NA, NA, 16, 0, 14
Cli, 12, 50%, FAST-pw, 0.4399999999999999, 11.0, 0.5, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 50%, Fastazi-S, 0.4399999999999999, 11.0, 0.5, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 50%, Fastazi-P, 0.4399999999999999, 11.0, 0.5, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 50%, Random, 0.4399999999999999, 11.0, 0.1545454545454545, 0.29200000000000004, NA, NA, 18, 0, 12
Cli, 12, 60%, Ekstazi+random, 0.5199999999999997, 13.0, 0.2538461538461538, 0.42000000000000004, NA, NA, 12, 0, 18
Cli, 12, 60%, FAST-pw, 0.5199999999999997, 13.0, 0.5769230769230768, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 60%, Fastazi-S, 0.5199999999999997, 13.0, 0.5769230769230768, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 60%, Fastazi-P, 0.5199999999999997, 13.0, 0.5769230769230768, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 60%, Random, 0.5199999999999997, 13.0, 0.20512820512820512, 0.36266666666666664, NA, NA, 14, 0, 16
Cli, 12, 70%, Ekstazi+random, 0.6400000000000002, 16.0, 0.3260416666666667, 0.4606666666666668, NA, NA, 9, 0, 21
Cli, 12, 70%, FAST-pw, 0.6400000000000002, 16.0, 0.65625, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 70%, Fastazi-S, 0.6400000000000002, 16.0, 0.65625, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 70%, Fastazi-P, 0.6400000000000002, 16.0, 0.65625, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 70%, Random, 0.6400000000000002, 16.0, 0.284375, 0.434, NA, NA, 9, 0, 21
Cli, 12, 75%, Ekstazi+random, 0.6799999999999998, 17.0, 0.34901960784313724, 0.47200000000000014, NA, NA, 8, 0, 22
Cli, 12, 75%, FAST-pw, 0.6799999999999998, 17.0, 0.6764705882352938, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 75%, Fastazi-S, 0.6799999999999998, 17.0, 0.6764705882352938, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 75%, Fastazi-P, 0.6799999999999998, 17.0, 0.6764705882352938, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 75%, Random, 0.6799999999999998, 17.0, 0.3117647058823529, 0.46799999999999997, NA, NA, 6, 0, 24
Cli, 12, 80%, Ekstazi+random, 0.72, 18.0, 0.3722222222222223, 0.49200000000000005, NA, NA, 6, 0, 24
Cli, 12, 80%, FAST-pw, 0.72, 18.0, 0.6944444444444442, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 80%, Fastazi-S, 0.72, 18.0, 0.6944444444444442, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 80%, Fastazi-P, 0.72, 18.0, 0.6944444444444442, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 80%, Random, 0.72, 18.0, 0.3388888888888889, 0.46799999999999997, NA, NA, 6, 0, 24
Cli, 12, 90%, Ekstazi+random, 0.8000000000000004, 20.0, 0.42333333333333323, 0.5253333333333334, NA, NA, 2, 0, 28
Cli, 12, 90%, FAST-pw, 0.8000000000000004, 20.0, 0.7250000000000001, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 90%, Fastazi-S, 0.8000000000000004, 20.0, 0.7250000000000001, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 90%, Fastazi-P, 0.8000000000000004, 20.0, 0.7250000000000001, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 90%, Random, 0.8000000000000004, 20.0, 0.3883333333333334, 0.4839999999999999, NA, NA, 4, 0, 26
Cli, 12, 100%, Ekstazi+random, 0.9200000000000007, 23.0, 0.4927536231884058, 0.5333333333333334, 12.166666666666666, 0.4866666666666667, 0, 1, 30
Cli, 12, 100%, FAST-pw, 0.9200000000000007, 23.0, 0.7608695652173909, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 100%, Fastazi-S, 0.9200000000000007, 23.0, 0.7608695652173909, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 100%, Fastazi-P, 0.9200000000000007, 23.0, 0.7608695652173909, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 100%, Random, 0.9200000000000007, 23.0, 0.4521739130434783, 0.49066666666666664, NA, NA, 2, 0, 28
Cli, 13, 10%, Ekstazi+random, 0.10000000000000005, 7.0, 0.10476190476190478, 0.1304761904761905, NA, NA, 26, 0, 4
Cli, 13, 10%, FAST-pw, 0.10000000000000005, 7.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 10%, Fastazi-S, 0.10000000000000005, 7.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 10%, Fastazi-P, 0.10000000000000005, 7.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 10%, Random, 0.10000000000000005, 7.0, 0.016666666666666666, 0.03166666666666666, NA, NA, 29, 0, 1
Cli, 13, 20%, Ekstazi+random, 0.2000000000000001, 14.0, 0.17142857142857137, 0.30095238095238097, NA, NA, 20, 0, 10
Cli, 13, 20%, FAST-pw, 0.2000000000000001, 14.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 20%, Fastazi-S, 0.2000000000000001, 14.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 20%, Fastazi-P, 0.2000000000000001, 14.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 20%, Random, 0.2000000000000001, 14.0, 0.04285714285714286, 0.11523809523809524, NA, NA, 26, 0, 4
Cli, 13, 25%, Ekstazi+random, 0.24285714285714285, 17.0, 0.2019607843137255, 0.3519047619047619, NA, NA, 18, 0, 12
Cli, 13, 25%, FAST-pw, 0.24285714285714285, 17.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 25%, Fastazi-S, 0.24285714285714285, 17.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 25%, Fastazi-P, 0.24285714285714285, 17.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 25%, Random, 0.24285714285714285, 17.0, 0.06666666666666667, 0.16761904761904758, NA, NA, 24, 0, 6
Cli, 13, 30%, Ekstazi+random, 0.3, 21.0, 0.24365079365079365, 0.37642857142857145, NA, NA, 17, 0, 13
