Project,Version,Suite,Test count,APFD,APFDf,TTFF,pTTFF,Misses,Hit,HitCount
Gson,9,Ekstazi+random,90.0,0.45592592592592596,0.5742028985507247,49.46666666666667,0.43014492753623185,0,1,30
Gson,9,FAST-pw,115.0,0.708695652173913,0.708695652173913,34.0,0.29565217391304344,0,1,30
Gson,9,Fastazi-S,90.0,0.805555555555556,0.8478260869565222,18.0,0.1565217391304348,0,1,30
Gson,9,Fastazi-P,90.0,0.7166666666666663,0.778260869565217,26.0,0.22608695652173896,0,1,30
Gson,9,Random,115.0,0.4481159420289857,0.4481159420289857,63.96666666666667,0.5562318840579709,0,1,30
Gson,10,Ekstazi+random,93.0,0.5706093189964159,0.6557471264367816,40.43333333333333,0.34856321839080456,0,1,30
Gson,10,FAST-pw,116.0,0.46982758620689674,0.46982758620689674,62.0,0.53448275862069,0,1,30
Gson,10,Fastazi-S,93.0,0.4892473118279566,0.5905172413793099,48.0,0.41379310344827586,0,1,30
Gson,10,Fastazi-P,93.0,0.478494623655914,0.5818965517241383,49.0,0.42241379310344834,0,1,30
Gson,10,Random,116.0,0.5192528735632185,0.5192528735632185,56.266666666666666,0.4850574712643677,0,1,30
Gson,11,Ekstazi+random,106.0,0.5704402515723271,0.6108262108262107,46.03333333333333,0.3934472934472934,0,1,30
Gson,11,FAST-pw,117.0,0.2948717948717948,0.2948717948717948,83.0,0.7094017094017093,0,1,30
Gson,11,Fastazi-S,106.0,0.28773584905660404,0.35470085470085466,76.0,0.6495726495726496,0,1,30
Gson,11,Fastazi-P,106.0,0.28773584905660404,0.35470085470085466,76.0,0.6495726495726496,0,1,30
Gson,11,Random,117.0,0.49772079772079775,0.49772079772079775,59.266666666666666,0.5065527065527066,0,1,30
Gson,12,Ekstazi+random,104.0,0.5125000000000001,0.5703389830508475,51.2,0.4338983050847459,0,1,30
Gson,12,FAST-pw,118.0,0.5974576271186437,0.5974576271186437,48.0,0.4067796610169493,0,1,30
Gson,12,Fastazi-S,104.0,0.6105769230769232,0.6567796610169492,41.0,0.34745762711864414,0,1,30
Gson,12,Fastazi-P,104.0,0.5913461538461536,0.6398305084745765,43.0,0.36440677966101714,0,1,30
Gson,12,Random,118.0,0.407909604519774,0.407909604519774,70.36666666666666,0.5963276836158192,0,1,30
Gson,13,Ekstazi+random,109.0,0.4489296636085627,0.49096045197740107,60.56666666666667,0.5132768361581922,0,1,30
Gson,13,FAST-pw,118.0,0.6822033898305085,0.6822033898305085,38.0,0.3220338983050847,0,1,30
Gson,13,Fastazi-S,109.0,0.6743119266055045,0.6991525423728813,36.0,0.30508474576271183,0,1,30
Gson,13,Fastazi-P,109.0,0.6834862385321103,0.7076271186440679,35.0,0.29661016949152536,0,1,30
Gson,13,Random,118.0,0.4398305084745763,0.4398305084745763,66.6,0.5644067796610169,0,1,30
Gson,14,Ekstazi+random,106.0,0.4283018867924528,0.4907563025210083,61.1,0.5134453781512606,0,1,30
Gson,14,FAST-pw,119.0,0.1638655462184874,0.1638655462184874,100.0,0.8403361344537819,0,1,30
Gson,14,Fastazi-S,106.0,0.17452830188679244,0.2647058823529411,88.0,0.7394957983193283,0,1,30
Gson,14,Fastazi-P,106.0,0.17452830188679244,0.2647058823529411,88.0,0.7394957983193283,0,1,30
Gson,14,Random,119.0,0.5436974789915966,0.5436974789915966,54.8,0.4605042016806723,0,1,30
Gson,15,Ekstazi+random,94.0,0.48687943262411343,0.5946778711484595,48.733333333333334,0.40952380952380946,0,1,30
Gson,15,FAST-pw,119.0,0.7184873949579828,0.7184873949579828,34.0,0.28571428571428564,0,1,30
Gson,15,Fastazi-S,94.0,0.7925531914893614,0.8361344537815124,20.0,0.16806722689075632,0,1,30
Gson,15,Fastazi-P,94.0,0.7074468085106386,0.7689075630252095,28.0,0.23529411764705885,0,1,30
Gson,15,Random,119.0,0.5277310924369749,0.5277310924369749,56.7,0.476470588235294,0,1,30
Gson,16,Ekstazi+random,107.0,0.4077881619937694,0.46750700280112045,63.86666666666667,0.5366946778711484,0,1,30
Gson,16,FAST-pw,119.0,0.1638655462184874,0.1638655462184874,100.0,0.8403361344537819,0,1,30
Gson,16,Fastazi-S,107.0,0.16355140186915892,0.24789915966386558,90.0,0.7563025210084039,0,1,30
Gson,16,Fastazi-P,107.0,0.16355140186915892,0.24789915966386558,90.0,0.7563025210084039,0,1,30
Gson,16,Random,119.0,0.5436974789915966,0.5436974789915966,54.8,0.4605042016806723,0,1,30
Gson,17,Ekstazi+random,81.0,0.5168724279835393,0.6711484593837534,39.63333333333333,0.33305322128851544,0,1,30
Gson,17,FAST-pw,119.0,0.84453781512605,0.84453781512605,19.0,0.15966386554621845,0,1,30
Gson,17,Fastazi-S,81.0,0.8827160493827159,0.9201680672268903,10.0,0.08403361344537816,0,1,30
Gson,17,Fastazi-P,81.0,0.8456790123456794,0.8949579831932769,13.0,0.10924369747899164,0,1,30
Gson,17,Random,119.0,0.5249299719887955,0.5249299719887955,57.03333333333333,0.4792717086834734,0,1,30
Gson,18,Ekstazi+random,100.0,0.5386666666666665,0.6123249299719887,46.63333333333333,0.3918767507002801,0,1,30
Gson,18,FAST-pw,119.0,0.9537815126050414,0.9537815126050414,6.0,0.05042016806722692,0,1,30
Gson,18,Fastazi-S,100.0,0.9450000000000002,0.9537815126050414,6.0,0.05042016806722692,0,1,30
Gson,18,Fastazi-P,100.0,0.9450000000000002,0.9537815126050414,6.0,0.05042016806722692,0,1,30
Gson,18,Random,119.0,0.46946778711484594,0.46946778711484594,63.63333333333333,0.5347338935574231,0,1,30
Jsoup,1,Ekstazi+random,12.0,0.47222222222222215,0.47222222222222215,6.833333333333333,0.5694444444444446,0,1,30
Jsoup,1,FAST-pw,12.0,0.875,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,1,Fastazi-S,12.0,0.875,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,1,Fastazi-P,12.0,0.875,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,1,Random,12.0,0.5027777777777779,0.5027777777777779,6.466666666666667,0.5388888888888889,0,1,30
Jsoup,2,Ekstazi+random,10.0,0.4766666666666667,0.5638888888888888,5.733333333333333,0.4777777777777778,0,1,30
Jsoup,2,FAST-pw,12.0,0.875,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,2,Fastazi-S,10.0,0.9499999999999995,0.9583333333333328,1.0,0.08333333333333333,0,1,30
Jsoup,2,Fastazi-P,10.0,0.9499999999999995,0.9583333333333328,1.0,0.08333333333333333,0,1,30
Jsoup,2,Random,12.0,0.4472222222222222,0.4472222222222222,7.133333333333334,0.5944444444444446,0,1,30
Jsoup,3,Ekstazi+random,11.0,0.7030303030303029,0.7277777777777776,3.7666666666666666,0.3138888888888889,0,1,30
Jsoup,3,FAST-pw,12.0,0.875,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,3,Fastazi-S,11.0,0.8636363636363634,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,3,Fastazi-P,11.0,0.8636363636363634,0.875,2.0,0.16666666666666666,0,1,30
Jsoup,3,Random,12.0,0.6583333333333333,0.6583333333333333,4.6,0.3833333333333334,0,1,30
Jsoup,4,Ekstazi+random,16.0,0.5333333333333333,0.5333333333333333,7.966666666666667,0.4979166666666667,0,1,30
Jsoup,4,FAST-pw,16.0,0.78125,0.78125,4.0,0.25,0,1,30
Jsoup,4,Fastazi-S,16.0,0.78125,0.78125,4.0,0.25,0,1,30
Jsoup,4,Fastazi-P,16.0,0.78125,0.78125,4.0,0.25,0,1,30
Jsoup,4,Random,16.0,0.5166666666666667,0.5166666666666667,8.233333333333333,0.5145833333333333,0,1,30
Jsoup,5,Ekstazi+random,10.0,0.4766666666666667,0.6729166666666667,5.733333333333333,0.35833333333333334,0,1,30
Jsoup,5,FAST-pw,16.0,0.84375,0.84375,3.0,0.1875,0,1,30
Jsoup,5,Fastazi-S,10.0,0.9499999999999995,0.96875,1.0,0.0625,0,1,30
Jsoup,5,Fastazi-P,10.0,0.9499999999999995,0.96875,1.0,0.0625,0,1,30
Jsoup,5,Random,16.0,0.5270833333333333,0.5270833333333333,8.066666666666666,0.5041666666666667,0,1,30
Jsoup,6,Ekstazi+random,19.0,0.6561403508771929,0.6733333333333333,7.033333333333333,0.35166666666666674,0,1,30
Jsoup,6,FAST-pw,20.0,0.7749999999999998,0.7749999999999998,5.0,0.25,0,1,30
Jsoup,6,Fastazi-S,19.0,0.81578947368421,0.8249999999999995,4.0,0.2000000000000001,0,1,30
Jsoup,6,Fastazi-P,19.0,0.81578947368421,0.8249999999999995,4.0,0.2000000000000001,0,1,30
Jsoup,6,Random,20.0,0.7016666666666669,0.7016666666666669,6.466666666666667,0.3233333333333334,0,1,30
Jsoup,7,Ekstazi+random,18.0,0.5703703703703705,0.6133333333333333,8.233333333333333,0.4116666666666665,0,1,30
Jsoup,7,FAST-pw,20.0,0.025000000000000012,0.025000000000000012,20.0,1.0,0,1,30
Jsoup,7,Fastazi-S,18.0,0.027777777777777787,0.12499999999999999,18.0,0.8999999999999996,0,1,30
Jsoup,7,Fastazi-P,18.0,0.027777777777777787,0.12499999999999999,18.0,0.8999999999999996,0,1,30
Jsoup,7,Random,20.0,0.495,0.495,10.6,0.5299999999999999,0,1,30
Jsoup,8,Ekstazi+random,13.0,0.4410256410256409,0.6366666666666667,7.766666666666667,0.3883333333333333,0,1,30
Jsoup,8,FAST-pw,20.0,0.42500000000000016,0.42500000000000016,12.0,0.6,0,1,30
Jsoup,8,Fastazi-S,13.0,0.5769230769230768,0.7250000000000001,6.0,0.3,0,1,30
Jsoup,8,Fastazi-P,13.0,0.42307692307692324,0.625,8.0,0.4000000000000002,0,1,30
Jsoup,8,Random,20.0,0.3916666666666667,0.3916666666666667,12.666666666666666,0.6333333333333333,0,1,30
Jsoup,9,Ekstazi+random,14.0,0.4714285714285714,0.63,7.9,0.3950000000000001,0,1,30
Jsoup,9,FAST-pw,20.0,0.7250000000000001,0.7250000000000001,6.0,0.3,0,1,30
Jsoup,9,Fastazi-S,14.0,0.75,0.8249999999999995,4.0,0.2000000000000001,0,1,30
Jsoup,9,Fastazi-P,14.0,0.8214285714285718,0.875,3.0,0.15,0,1,30
Jsoup,9,Random,20.0,0.48666666666666686,0.48666666666666686,10.766666666666667,0.5383333333333334,0,1,30
Jsoup,10,Ekstazi+random,14.0,0.538095238095238,0.6766666666666665,6.966666666666667,0.3483333333333333,0,1,30
Jsoup,10,FAST-pw,20.0,0.5749999999999996,0.5749999999999996,9.0,0.4499999999999998,0,1,30
Jsoup,10,Fastazi-S,14.0,0.6785714285714284,0.7749999999999998,5.0,0.25,0,1,30
Jsoup,10,Fastazi-P,14.0,0.6785714285714284,0.7749999999999998,5.0,0.25,0,1,30
Jsoup,10,Random,20.0,0.5433333333333334,0.5433333333333334,9.633333333333333,0.48166666666666663,0,1,30
Jsoup,11,Ekstazi+random,14.0,0.45238095238095244,0.6166666666666668,8.166666666666666,0.4083333333333333,0,1,30
Jsoup,11,FAST-pw,20.0,0.42500000000000016,0.42500000000000016,12.0,0.6,0,1,30
Jsoup,11,Fastazi-S,14.0,0.32142857142857123,0.5250000000000002,10.0,0.5,0,1,30
Jsoup,11,Fastazi-P,14.0,0.3928571428571425,0.5749999999999996,9.0,0.4499999999999998,0,1,30
Jsoup,11,Random,20.0,0.5299999999999999,0.5299999999999999,9.9,0.4950000000000001,0,1,30
Jsoup,12,Ekstazi+random,15.0,0.47555555555555545,0.6253968253968254,8.366666666666667,0.39841269841269844,0,1,30
Jsoup,12,FAST-pw,21.0,0.5,0.5,11.0,0.5238095238095238,0,1,30
Jsoup,12,Fastazi-S,15.0,0.10000000000000005,0.3571428571428575,14.0,0.6666666666666666,0,1,30
Jsoup,12,Fastazi-P,15.0,0.5666666666666665,0.6904761904761901,7.0,0.3333333333333333,0,1,30
Jsoup,12,Random,21.0,0.47619047619047616,0.47619047619047616,11.5,0.5476190476190477,0,1,30
Jsoup,13,Ekstazi+random,21.0,0.6761904761904759,0.6761904761904759,7.3,0.3476190476190476,0,1,30
Jsoup,13,FAST-pw,21.0,0.595238095238095,0.595238095238095,9.0,0.4285714285714287,0,1,30
Jsoup,13,Fastazi-S,21.0,0.595238095238095,0.595238095238095,9.0,0.4285714285714287,0,1,30
Jsoup,13,Fastazi-P,21.0,0.595238095238095,0.595238095238095,9.0,0.4285714285714287,0,1,30
Jsoup,13,Random,21.0,0.7238095238095236,0.7238095238095236,6.3,0.29999999999999993,0,1,30
Jsoup,14,Ekstazi+random,14.0,0.5904761904761904,0.7269841269841268,6.233333333333333,0.2968253968253968,0,1,30
Jsoup,14,FAST-pw,21.0,0.5,0.5,11.0,0.5238095238095238,0,1,30
Jsoup,14,Fastazi-S,14.0,0.6071428571428573,0.7380952380952376,6.0,0.28571428571428564,0,1,30
Jsoup,14,Fastazi-P,14.0,0.6785714285714284,0.7857142857142857,5.0,0.2380952380952381,0,1,30
Jsoup,14,Random,21.0,0.43492063492063493,0.43492063492063493,12.366666666666667,0.5888888888888889,0,1,30
Jsoup,15,Ekstazi+random,14.0,0.5904761904761904,0.7269841269841268,6.233333333333333,0.2968253968253968,0,1,30
Jsoup,15,FAST-pw,21.0,0.8333333333333331,0.8333333333333331,4.0,0.1904761904761906,0,1,30
Jsoup,15,Fastazi-S,14.0,0.8214285714285718,0.8809523809523807,3.0,0.14285714285714282,0,1,30
Jsoup,15,Fastazi-P,14.0,0.8928571428571426,0.928571428571428,2.0,0.0952380952380953,0,1,30
Jsoup,15,Random,21.0,0.43492063492063493,0.43492063492063493,12.366666666666667,0.5888888888888889,0,1,30
Jsoup,16,Ekstazi+random,14.0,0.46904761904761894,0.6768115942028986,7.933333333333334,0.34492753623188405,0,1,30
Jsoup,16,FAST-pw,23.0,0.8913043478260863,0.8913043478260863,3.0,0.1304347826086957,0,1,30
Jsoup,16,Fastazi-S,14.0,0.8928571428571426,0.9347826086956522,2.0,0.08695652173913039,0,1,30
Jsoup,16,Fastazi-P,14.0,0.9642857142857146,0.9782608695652178,1.0,0.043478260869565195,0,1,30
Jsoup,16,Random,23.0,0.5231884057971015,0.5231884057971015,11.466666666666667,0.4985507246376811,0,1,30
Jsoup,17,Ekstazi+random,12.0,0.47222222222222215,0.7246376811594202,6.833333333333333,0.29710144927536236,0,1,30
Jsoup,17,FAST-pw,23.0,0.8043478260869569,0.8043478260869569,5.0,0.21739130434782614,0,1,30
Jsoup,17,Fastazi-S,12.0,0.9583333333333328,0.9782608695652178,1.0,0.043478260869565195,0,1,30
Jsoup,17,Fastazi-P,12.0,0.9583333333333328,0.9782608695652178,1.0,0.043478260869565195,0,1,30
Jsoup,17,Random,23.0,0.5260869565217392,0.5260869565217392,11.4,0.4956521739130434,0,1,30
Jsoup,18,Ekstazi+random,13.0,0.6333333333333333,0.7927536231884056,5.266666666666667,0.22898550724637678,0,1,30
Jsoup,18,FAST-pw,23.0,0.8043478260869569,0.8043478260869569,5.0,0.21739130434782614,0,1,30
Jsoup,18,Fastazi-S,13.0,0.9615384615384609,0.9782608695652178,1.0,0.043478260869565195,0,1,30
Jsoup,18,Fastazi-P,13.0,0.9615384615384609,0.9782608695652178,1.0,0.043478260869565195,0,1,30
Jsoup,18,Random,23.0,0.6637681159420291,0.6637681159420291,8.233333333333333,0.35797101449275365,0,1,30
Jsoup,19,Ekstazi+random,15.0,0.40444444444444444,0.6115942028985508,9.433333333333334,0.41014492753623194,0,1,30
Jsoup,19,FAST-pw,23.0,0.2826086956521739,0.2826086956521739,17.0,0.739130434782609,0,1,30
Jsoup,19,Fastazi-S,15.0,0.3,0.543478260869565,11.0,0.4782608695652172,0,1,30
Jsoup,19,Fastazi-P,15.0,0.366666666666667,0.5869565217391306,10.0,0.4347826086956523,0,1,30
Jsoup,19,Random,23.0,0.48695652173913045,0.48695652173913045,12.3,0.5347826086956522,0,1,30
Jsoup,20,Ekstazi+random,23.0,0.5565217391304348,0.592,10.7,0.42800000000000005,0,1,30
Jsoup,20,FAST-pw,25.0,0.5399999999999996,0.5399999999999996,12.0,0.4800000000000003,0,1,30
Jsoup,20,Fastazi-S,23.0,0.543478260869565,0.58,11.0,0.4399999999999999,0,1,30
Jsoup,20,Fastazi-P,23.0,0.543478260869565,0.58,11.0,0.4399999999999999,0,1,30
Jsoup,20,Random,25.0,0.5026666666666667,0.5026666666666667,12.933333333333334,0.5173333333333334,0,1,30
Jsoup,21,Ekstazi+random,18.0,0.5055555555555558,0.644,9.4,0.376,0,1,30
Jsoup,21,FAST-pw,25.0,0.46000000000000024,0.46000000000000024,14.0,0.5600000000000003,0,1,30
Jsoup,21,Fastazi-S,18.0,0.47222222222222193,0.6199999999999998,10.0,0.4000000000000002,0,1,30
Jsoup,21,Fastazi-P,18.0,0.47222222222222193,0.6199999999999998,10.0,0.4000000000000002,0,1,30
Jsoup,21,Random,25.0,0.5733333333333334,0.5733333333333334,11.166666666666666,0.44666666666666655,0,1,30
Jsoup,22,Ekstazi+random,19.0,0.6456140350877194,0.7410256410256412,7.233333333333333,0.27820512820512827,0,1,30
Jsoup,22,FAST-pw,26.0,0.5576923076923079,0.5576923076923079,12.0,0.4615384615384616,0,1,30
Jsoup,22,Fastazi-S,19.0,0.6052631578947366,0.7115384615384612,8.0,0.30769230769230765,0,1,30
Jsoup,22,Fastazi-P,19.0,0.6052631578947366,0.7115384615384612,8.0,0.30769230769230765,0,1,30
Jsoup,22,Random,26.0,0.7230769230769231,0.7230769230769231,7.7,0.2961538461538461,0,1,30
Jsoup,23,Ekstazi+random,17.0,0.4470588235294118,0.6384615384615384,9.9,0.3807692307692307,0,1,30
Jsoup,23,FAST-pw,26.0,0.7115384615384612,0.7115384615384612,8.0,0.30769230769230765,0,1,30
Jsoup,23,Fastazi-S,17.0,0.8529411764705878,0.9038461538461535,3.0,0.1153846153846154,0,1,30
Jsoup,23,Fastazi-P,17.0,0.8529411764705878,0.9038461538461535,3.0,0.1153846153846154,0,1,30
Jsoup,23,Random,26.0,0.5756410256410258,0.5756410256410258,11.533333333333333,0.4435897435897436,0,1,30
Jsoup,24,Ekstazi+random,6.0,0.4388888888888889,0.8705128205128208,3.8666666666666667,0.14871794871794874,0,1,30
Jsoup,24,FAST-pw,26.0,0.2884615384615384,0.2884615384615384,19.0,0.7307692307692303,0,1,30
Jsoup,24,Fastazi-S,6.0,0.4166666666666666,0.8653846153846156,4.0,0.15384615384615383,0,1,30
Jsoup,24,Fastazi-P,6.0,0.4166666666666666,0.8653846153846156,4.0,0.15384615384615383,0,1,30
Jsoup,24,Random,26.0,0.44102564102564107,0.44102564102564107,15.033333333333333,0.5782051282051281,0,1,30
Jsoup,25,Ekstazi+random,22.0,0.5363636363636363,0.6076923076923076,10.7,0.41153846153846135,0,1,30
Jsoup,25,FAST-pw,26.0,0.2884615384615384,0.2884615384615384,19.0,0.7307692307692303,0,1,30
Jsoup,25,Fastazi-S,22.0,0.2954545454545452,0.4038461538461538,16.0,0.6153846153846153,0,1,30
Jsoup,25,Fastazi-P,22.0,0.2954545454545452,0.4038461538461538,16.0,0.6153846153846153,0,1,30
Jsoup,25,Random,26.0,0.5525641025641027,0.5525641025641027,12.133333333333333,0.46666666666666673,0,1,30
Jsoup,26,Ekstazi+random,22.0,0.5378787878787877,0.6089743589743589,10.666666666666666,0.4102564102564103,0,1,30
Jsoup,26,FAST-pw,26.0,0.24999999999999997,0.24999999999999997,20.0,0.7692307692307697,0,1,30
Jsoup,26,Fastazi-S,22.0,0.25,0.36538461538461514,17.0,0.6538461538461536,0,1,30
Jsoup,26,Fastazi-P,22.0,0.25,0.36538461538461514,17.0,0.6538461538461536,0,1,30
Jsoup,26,Random,26.0,0.5756410256410257,0.5756410256410257,11.533333333333333,0.4435897435897436,0,1,30
Jsoup,27,Ekstazi+random,21.0,0.4523809523809523,0.5576923076923078,12.0,0.4615384615384616,0,1,30
Jsoup,27,FAST-pw,26.0,0.5192307692307696,0.5192307692307696,13.0,0.5,0,1,30
Jsoup,27,Fastazi-S,21.0,0.5476190476190476,0.6346153846153847,10.0,0.38461538461538486,0,1,30
Jsoup,27,Fastazi-P,21.0,0.5476190476190476,0.6346153846153847,10.0,0.38461538461538486,0,1,30
Jsoup,27,Random,26.0,0.48461538461538456,0.48461538461538456,13.9,0.5346153846153847,0,1,30
Jsoup,28,Ekstazi+random,22.0,0.7242424242424242,0.7666666666666668,6.566666666666666,0.2525641025641026,0,1,30
Jsoup,28,FAST-pw,26.0,0.7115384615384612,0.7115384615384612,8.0,0.30769230769230765,0,1,30
Jsoup,28,Fastazi-S,22.0,0.7045454545454545,0.7500000000000001,7.0,0.2692307692307692,0,1,30
Jsoup,28,Fastazi-P,22.0,0.7045454545454545,0.7500000000000001,7.0,0.2692307692307692,0,1,30
Jsoup,28,Random,26.0,0.7576923076923077,0.7576923076923077,6.8,0.26153846153846155,0,1,30
Jsoup,29,Ekstazi+random,20.0,0.4416666666666666,0.5705128205128206,11.666666666666666,0.4487179487179486,0,1,30
Jsoup,29,FAST-pw,26.0,0.1346153846153846,0.1346153846153846,23.0,0.8846153846153844,0,1,30
Jsoup,29,Fastazi-S,20.0,0.12499999999999999,0.3269230769230768,18.0,0.6923076923076923,0,1,30
Jsoup,29,Fastazi-P,20.0,0.12499999999999999,0.3269230769230768,18.0,0.6923076923076923,0,1,30
Jsoup,29,Random,26.0,0.5333333333333333,0.5333333333333333,12.633333333333333,0.4858974358974359,0,1,30
Jsoup,30,Ekstazi+random,6.0,0.5555555555555555,0.8974358974358976,3.1666666666666665,0.12179487179487183,0,1,30
Jsoup,30,FAST-pw,26.0,0.24999999999999997,0.24999999999999997,20.0,0.7692307692307697,0,1,30
Jsoup,30,Fastazi-S,6.0,0.24999999999999997,0.8269230769230768,5.0,0.19230769230769243,0,1,30
Jsoup,30,Fastazi-P,6.0,0.24999999999999997,0.8269230769230768,5.0,0.19230769230769243,0,1,30
Jsoup,30,Random,26.0,0.4410256410256411,0.4410256410256411,15.033333333333333,0.5782051282051284,0,1,30
Jsoup,31,Ekstazi+random,8.0,0.5333333333333333,0.8564102564102566,4.233333333333333,0.1628205128205128,0,1,30
Jsoup,31,FAST-pw,26.0,0.9423076923076927,0.9423076923076927,2.0,0.07692307692307691,0,1,30
Jsoup,31,Fastazi-S,8.0,0.9375,0.9807692307692302,1.0,0.03846153846153846,0,1,30
Jsoup,31,Fastazi-P,8.0,0.9375,0.9807692307692302,1.0,0.03846153846153846,0,1,30
Jsoup,31,Random,26.0,0.4397435897435898,0.4397435897435898,15.066666666666666,0.5794871794871793,0,1,30
Jsoup,32,Ekstazi+random,22.0,0.5136363636363637,0.5884615384615386,11.2,0.43076923076923085,0,1,30
Jsoup,32,FAST-pw,26.0,0.01923076923076923,0.01923076923076923,26.0,1.0,0,1,30
Jsoup,32,Fastazi-S,22.0,0.022727272727272717,0.17307692307692307,22.0,0.8461538461538465,0,1,30
Jsoup,32,Fastazi-P,22.0,0.022727272727272717,0.17307692307692307,22.0,0.8461538461538465,0,1,30
Jsoup,32,Random,26.0,0.4871794871794872,0.4871794871794872,13.833333333333334,0.5320512820512819,0,1,30
Jsoup,33,Ekstazi+random,26.0,0.5166666666666667,0.5511904761904762,13.066666666666666,0.4666666666666668,0,1,30
Jsoup,33,FAST-pw,28.0,0.19642857142857142,0.19642857142857142,23.0,0.8214285714285718,0,1,30
Jsoup,33,Fastazi-S,26.0,0.21153846153846162,0.267857142857143,21.0,0.75,0,1,30
Jsoup,33,Fastazi-P,26.0,0.21153846153846162,0.267857142857143,21.0,0.75,0,1,30
Jsoup,33,Random,28.0,0.44999999999999996,0.44999999999999996,15.9,0.5678571428571428,0,1,30
Jsoup,34,Ekstazi+random,20.0,0.7033333333333334,0.7880952380952382,6.433333333333334,0.22976190476190475,0,1,30
Jsoup,34,FAST-pw,28.0,0.6250000000000001,0.6250000000000001,11.0,0.39285714285714285,0,1,30
Jsoup,34,Fastazi-S,20.0,0.7250000000000001,0.8035714285714282,6.0,0.21428571428571436,0,1,30
Jsoup,34,Fastazi-P,20.0,0.6750000000000004,0.7678571428571426,7.0,0.25,0,1,30
Jsoup,34,Random,28.0,0.6869047619047618,0.6869047619047618,9.266666666666667,0.33095238095238094,0,1,30
Jsoup,35,Ekstazi+random,19.0,0.45789473684210524,0.6321428571428572,10.8,0.3857142857142858,0,1,30
Jsoup,35,FAST-pw,28.0,0.5535714285714287,0.5535714285714287,13.0,0.464285714285714,0,1,30
Jsoup,35,Fastazi-S,19.0,0.6578947368421051,0.7678571428571426,7.0,0.25,0,1,30
Jsoup,35,Fastazi-P,19.0,0.6052631578947366,0.7321428571428575,8.0,0.28571428571428564,0,1,30
Jsoup,35,Random,28.0,0.49285714285714294,0.49285714285714294,14.7,0.525,0,1,30
Jsoup,36,Ekstazi+random,26.0,0.6615384615384615,0.685714285714286,9.3,0.33214285714285713,0,1,30
Jsoup,36,FAST-pw,28.0,0.6964285714285716,0.6964285714285716,9.0,0.32142857142857134,0,1,30
Jsoup,36,Fastazi-S,26.0,0.7500000000000001,0.7678571428571426,7.0,0.25,0,1,30
Jsoup,36,Fastazi-P,26.0,0.7115384615384612,0.7321428571428575,8.0,0.28571428571428564,0,1,30
Jsoup,36,Random,28.0,0.6892857142857144,0.6892857142857144,9.2,0.32857142857142857,0,1,30
Jsoup,37,Ekstazi+random,23.0,0.46086956521739136,0.5571428571428572,12.9,0.4607142857142857,0,1,30
Jsoup,37,FAST-pw,28.0,0.4464285714285713,0.4464285714285713,16.0,0.5714285714285713,0,1,30
Jsoup,37,Fastazi-S,23.0,0.543478260869565,0.6250000000000001,11.0,0.39285714285714285,0,1,30
Jsoup,37,Fastazi-P,23.0,0.5,0.589285714285714,12.0,0.4285714285714287,0,1,30
Jsoup,37,Random,28.0,0.5642857142857144,0.5642857142857144,12.7,0.4535714285714286,0,1,30
Jsoup,38,Ekstazi+random,19.0,0.45789473684210524,0.6321428571428572,10.8,0.3857142857142858,0,1,30
Jsoup,38,FAST-pw,28.0,0.5178571428571427,0.5178571428571427,14.0,0.5,0,1,30
Jsoup,38,Fastazi-S,19.0,0.6578947368421051,0.7678571428571426,7.0,0.25,0,1,30
Jsoup,38,Fastazi-P,19.0,0.6052631578947366,0.7321428571428575,8.0,0.28571428571428564,0,1,30
Jsoup,38,Random,28.0,0.49285714285714294,0.49285714285714294,14.7,0.525,0,1,30
Jsoup,39,Ekstazi+random,23.0,0.5565217391304348,0.635714285714286,10.7,0.3821428571428571,0,1,30
Jsoup,39,FAST-pw,28.0,0.6250000000000001,0.6250000000000001,11.0,0.39285714285714285,0,1,30
Jsoup,39,Fastazi-S,23.0,0.6304347826086955,0.6964285714285716,9.0,0.32142857142857134,0,1,30
Jsoup,39,Fastazi-P,23.0,0.5869565217391306,0.6607142857142858,10.0,0.3571428571428571,0,1,30
Jsoup,39,Random,28.0,0.480952380952381,0.480952380952381,15.033333333333333,0.5369047619047618,0,1,30
Jsoup,40,Ekstazi+random,22.0,0.668181818181818,0.7392857142857141,7.8,0.2785714285714285,0,1,30
Jsoup,40,FAST-pw,28.0,0.8392857142857143,0.8392857142857143,5.0,0.17857142857142855,0,1,30
Jsoup,40,Fastazi-S,22.0,0.9772727272727268,0.9821428571428575,1.0,0.035714285714285705,0,1,30
Jsoup,40,Fastazi-P,22.0,0.8863636363636366,0.9107142857142855,3.0,0.10714285714285718,0,1,30
Jsoup,40,Random,28.0,0.6357142857142858,0.6357142857142858,10.7,0.3821428571428571,0,1,30
Jsoup,41,Ekstazi+random,27.0,0.5061728395061728,0.5402298850574712,13.833333333333334,0.4770114942528736,0,1,30
Jsoup,41,FAST-pw,29.0,0.22413793103448285,0.22413793103448285,23.0,0.7931034482758615,0,1,30
